name,source,entity_id,entity_type,country
"KUZMENKA, Ihar Uladzimiravich",SDN_ALT,50245,individual,Belarus
JSC STRATIM,SDN_ALT,50246,,Russia
STRATIM DESIGN BUREAU,SDN_ALT,50246,,Russia
STRATIM COMPANY,SDN_ALT,50246,,Russia
AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE PREDPRIIATIE SALIUT,SDN_ALT,50247,,Russia
AO NPP SALYUT,SDN_ALT,50247,,Russia
NPP SALYUT JSC,SDN_ALT,50247,,Russia
"ISAIKIN, Alexey Ivanovich",SDN_ALT,50248,individual,Russia
"ISAIKIN, Aleksei Ivanovich",SDN_ALT,50248,individual,Russia
FKP AVANGARD,SDN_ALT,50249,,Russia
FKP GOSNIIKHP,SDN_ALT,50250,,Russia
FEDERAL STATE INSTITUTION STATE RESEARCH INSTITUTE OF CHEMICAL PRODUCTS,SDN_ALT,50250,,Russia
GOSUDARSTVENNYI NAUCHNO ISSLEDOVATELSKII INSTITUT KHIMICHESKIKH PRODUKTOV,SDN_ALT,50250,,Russia
"DYACHKOV, Sergei Adolfovich",SDN_ALT,50251,individual,Russia
"DIACHKOV, Sergei Adolfovich",SDN_ALT,50251,individual,Russia
"TSITOVA, Alena Uladzimirauna",SDN_ALT,50252,individual,Belarus
"FILIPAU, Henadzi",SDN_ALT,50253,individual,Belarus
"FILIPAU, Genadziy Anatolievich",SDN_ALT,50253,individual,Belarus
"GABRIEL, Valerii Aleksandrovich",SDN_ALT,50254,individual,Russia
"LAURENTSYEU, Anton Kanstantsinavich",SDN_ALT,50255,individual,Belarus
STATE RESEARCH AND PRODUCTION POWDER METALLURGY ASSOCIATION,SDN_ALT,50256,,Belarus
"ZINNUROV, Vildan Khanifovich",SDN_ALT,50257,individual,Russia
ECOLOGY COSMONAUTICS AVIATION,SDN_ALT,50258,,Russia
AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE OBEDINENIE ORION,SDN_ALT,50259,,Russia
JSC SPA ORION,SDN_ALT,50259,,Russia
AO NPO ORION,SDN_ALT,50259,,Russia
ORION RESEARCH AND PRODUCTION ASSOCIATION,SDN_ALT,50259,,Russia
ENTERPRISE RESEARCH DEVELOPMENT AND PRODUCTION CENTER ORION,SDN_ALT,50259,,Russia
AO RKTS PROGRESS,SDN_ALT,50262,,Russia
AKTSIONERNOE OBSHCHESTVO RAKETNO KOSMICHESKII TSENTR PROGRESS,SDN_ALT,50262,,Russia
TSSKB PROGRESS,SDN_ALT,50262,,Russia
"BARANOV, Dmitry Aleksandrovich",SDN_ALT,50263,individual,Russia
FEDERALNOE GOSUDARSTVENNOE BIUDZHETNOE UCHREZHDENIE NAUKI INSTITUT TEORETICHESKOI I PRIKLADNOI MEKHANIKI IM SA KHRISTIANOVICHA SIBIRSKOGO OTDELENIIA ROSSIISKOI AKADEMII NAUK,SDN_ALT,50264,,Russia
ITAM SB RAS,SDN_ALT,50264,,Russia
ITPM SO RAN,SDN_ALT,50264,,Russia
ELCUS JSC,SDN_ALT,50265,,Russia
AKTSIONERNOE OBSHCHESTVO ELEKTRONNAIA KOMPANIIA ELKUS,SDN_ALT,50265,,Russia
"SHKLYANIK, Sergey",SDN_ALT,50267,individual,Russia
"SOROKIN, Dmitry Sergeyevich",SDN_ALT,50268,individual,Russia
OOO REINOLDS,SDN_ALT,50269,,Russia
REYNOLDS LIMITED LIABILITY COMPANY,SDN_ALT,50269,,Russia
REYNOLDS AERO,SDN_ALT,50269,,Russia
REYNOLDS GAS TURBINES,SDN_ALT,50269,,Russia
LIMITED LIABILITY COMPANY REYNOLDS ENGINEERING,SDN_ALT,50270,,Russia
LLC REYNOLDSENGINEERING,SDN_ALT,50270,,Russia
STRATIM LLC,SDN_ALT,50274,,Russia
AO NPP KVANT,SDN_ALT,50275,,Russia
AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE PREDPRIIATIE KVANT,SDN_ALT,50275,,Russia
NPP QUANTUM,SDN_ALT,50275,,Russia
AVIAKOMPANIYA VOLGA DNEPR,SDN_ALT,50276,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU AVIAKOMPANIIA VOLGA DNEPR,SDN_ALT,50276,,Russia
"AKSONOV, Ihor Borysovych",SDN_ALT,50277,individual,Russia
"AKSYONOV, Igor Borisovich",SDN_ALT,50277,individual,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU VOLGA DNEPR MOSKVA,SDN_ALT,50278,,Russia
VOLGA DNEPR GROUP,SDN_ALT,50278,,Russia
JSC STRATIM TECH,SDN_ALT,50279,,Russia
OOO ATRAN,SDN_ALT,50280,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU ATRAN,SDN_ALT,50280,,Russia
ATRAN CARGO AIRLINES,SDN_ALT,50280,,Russia
AO NPP GEOFIZIKA KOSMOS,SDN_ALT,50281,,Russia
AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE PREDPRIIATIE GEOFIZIKA KOSMOS,SDN_ALT,50281,,Russia
AK EIRBRIDZHKARGO,SDN_ALT,50282,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU AVIAKOMPANIIA EIRBRIDZHKARGO,SDN_ALT,50282,,Russia
"KOROBKO, Mykola Oleksiiovych",SDN_ALT,50283,individual,Russia
OOO NORGAU RUSSLAND,SDN_ALT,50284,,Russia
NORGAU RUSSLAND GMBH,SDN_ALT,50284,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU CHIP EKSPERT,SDN_ALT,50286,,Russia
OOO CHIP EKSPERT,SDN_ALT,50286,,Russia
ISTOK E&C JSC,SDN_ALT,50287,,Russia
ISTOK E AND C JSC,SDN_ALT,50287,,Russia
JSC KIS ISTOK,SDN_ALT,50287,,Russia
"ILYUSHCHANKA, Aliaksandr Fedaravich",SDN_ALT,50288,individual,Belarus
"KHVOSHCH, Serhiy Tymofiyovych",SDN_ALT,50290,individual,Russia
"KHVOSHCH, Sergey Timofeyevich",SDN_ALT,50290,individual,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU NAUCHNO PROIZVODSTVENNYI TSENTR EKOPROMSERTIFIKA,SDN_ALT,50291,,Russia
OOO NPTS EKOPROMSERTIFIKA,SDN_ALT,50291,,Russia
AKTSIONERNOE OBSHCHESTVO OKTAVA,SDN_ALT,50292,,Russia
OKTAVA PLANT,SDN_ALT,50292,,Russia
IEP FSUE,SDN_ALT,50293,,Russia
INSTRUMENT ENGINEERING PLANT FSUE,SDN_ALT,50293,,Russia
PREDSTAVITELSTVO FEDERALNOGO GOSUDARSTVENNOGO UNITARNOGO PREDPRIIATIIA PRIBOROSTROITELNYI ZAVOD IMENI K A VOLODINA,SDN_ALT,50293,,Russia
"BIELOBROV, Vladyslav Volodymyrovych",SDN_ALT,50295,individual,Russia
NIIAA NAMED AFTER ACADEMICIAN VS SEMENIKHIN FSUE,SDN_ALT,50296,,Russia
AKTSIONERNOE OBSHCHESTVO ORDENA TRUDOVOGO KRASNOGO ZNAMENI NAUCHNOISSLEDOVATELSKII INSTITUT AVTOMATICHESKOI APPARATURY IM AKADEMIKA V S SEMENIKHINA,SDN_ALT,50296,,Russia
"ZUGHAIB, Ali",SDN_ALT,50298,individual,Lebanon
"ZOGHEIB, Ali Nayef",SDN_ALT,50298,individual,Lebanon
"ZGHEIB, Ali Naif",SDN_ALT,50298,individual,Lebanon
PUBLIC JOINT STOCK COMPANY YAKUTSK FUEL AND ENERGY COMPANY,SDN_ALT,50307,,Russia
CLAIRE & CLARTE,SDN_ALT,50310,,Russia
CLAIRE AND CLARTE,SDN_ALT,50310,,Russia
KATREID LLC,SDN_ALT,50318,,Russia
JSC KHK SDS UGOL,SDN_ALT,50319,,Russia
KVANTUM LLC,SDN_ALT,50321,,Russia
KOMBIT LLC,SDN_ALT,50329,,Russia
LIMITED LIABILITY COMPANY SHAHTA N 12,SDN_ALT,50330,,Russia
LLC UK MECHEL MAINING,SDN_ALT,50333,,Russia
LLC MECHEL MINING MANAGEMENT COMPANY,SDN_ALT,50333,,Russia
CLOSED JOINT STOCK COMPANY GUBAKHINSKI KOKS,SDN_ALT,50336,,Russia
LLC MECHEL KOKS,SDN_ALT,50341,,Russia
LIMITED LIABILITY COMPANY SZHIZHENNYI PRIRODNYI GAZ YAKUTIA,SDN_ALT,50342,,Russia
LNG YAKUTIA LLC,SDN_ALT,50342,,Russia
LLC MECHEL INFOTEKH,SDN_ALT,50345,,Russia
MOSCOW JEWELRY FACTORY,SDN_ALT,50347,,Russia
LIMITED LIABILITY COMPANY SIEYBIJI PARTS,SDN_ALT,50348,,Russia
LLC OBEDINENIE POSTAVSHIKOV,SDN_ALT,50348,,Russia
JSC HC YAKUTGOL,SDN_ALT,50349,,Russia
LLC YAKUT ORE COMPANY,SDN_ALT,50350,,Russia
AO PO KRISTALL,SDN_ALT,50352,,Russia
JSC PRODUCTION CORPORATION KRISTALL,SDN_ALT,50352,,Russia
LLC LAMPUR,SDN_ALT,50353,,Russia
CHENGDU JINGXIN MICROWAVE TECHNOLOGY CO LTD,SDN_ALT,50354,,China
CHENGDU JINGXIN TECK INC,SDN_ALT,50354,,China
HUASHUO SEMICONDUCTOR CO LTD,SDN_ALT,50355,,China
RADIOFID SISTEMY LLC,SDN_ALT,50359,,Russia
PJSC KORSHUNOVSKIY GORNO OBOGATITELNYY KOMBINAT,SDN_ALT,50360,,Russia
PAO KORSHUNOVSKI GOK,SDN_ALT,50360,,Russia
LLC EC SIBMINING,SDN_ALT,50361,,Russia
KAYRA ELECTRONICS LTD CO,SDN_ALT,50364,,Turkey
PAO YUZHNYI KUZBASS,SDN_ALT,50365,,Russia
DONGGUAN SHENGYIN NUMERICAL CONTROL EQUIPMENT CO LTD,SDN_ALT,50366,,China
JSC STROYSERVICE,SDN_ALT,50371,,Russia
GUANGZHOU CHIPHOME INFORMATION TECHNOLOGIES LTD,SDN_ALT,50372,,China
LLC SIGD,SDN_ALT,50373,,Russia
LLC BELOVOPROMZHELDORTRANS,SDN_ALT,50374,,Russia
GAKZ AO,SDN_ALT,50375,,Russia
GALICH MOBILE CRANES PLANT JSC,SDN_ALT,50375,,Russia
GALICH TRUCK CRANE PLANT,SDN_ALT,50375,,Russia
LIMITED LIABILITY COMPANY INTERREGIONCONSTRUCTION,SDN_ALT,50377,,Russia
LLC TD SDS TRADE,SDN_ALT,50383,,Russia
LLC SDS TREID,SDN_ALT,50383,,Russia
TPK RZM LLC,SDN_ALT,50387,,Russia
LIMITED LIABILITY COMPANY INTERREGIONCONSTRUCTION VST,SDN_ALT,50390,,Russia
LLC IRC VST,SDN_ALT,50390,,Russia
OOO SP BARZASSKOE TOVARISHCHESTVO,SDN_ALT,50391,,Russia
CJSC EKSMASH,SDN_ALT,50393,,Russia
JSC MECHEL MINING,SDN_ALT,50394,,Russia
MEZHREGIONGIDROSTROI,SDN_ALT,50396,,Russia
LLC MRGS,SDN_ALT,50396,,Russia
ITEKO KRAN,SDN_ALT,50397,,Russia
APLEX GROUP LIMITED LIABILITY COMPANY,SDN_ALT,50402,,Russia
"ERSHOV, Aleksandr Sergeevich",SDN_ALT,50404,individual,Russia
LIMITED LIABILITY COMPANY LIDER STROY,SDN_ALT,50405,,Russia
LLC IRGS,SDN_ALT,50405,,Russia
TEKHSTROIKOMPLEKS,SDN_ALT,50407,,Russia
OOO ARMOR INZHINIRING,SDN_ALT,50409,,Russia
LIMITED LIABILITY COMPANY SILA YAKUTII,SDN_ALT,50410,,Russia
"MOLCHANOVA, Hanna Stanislavivna",SDN_ALT,50415,individual,Ukraine
LLC REMSTAL,SDN_ALT,50416,,Russia
SHENZHEN SCH TECHNOLOGY CO LTD,SDN_ALT,50420,,China
SHENZHEN SCH TECHNOLOGY CO LIMITED,SDN_ALT,50420,,China
SCH TECHNOLOGY COMPANY,SDN_ALT,50420,,China
HUACHENG CO LTD,SDN_ALT,50422,,China
JSC RESEARCH INSTITUTE OF STEEL,SDN_ALT,50423,,Russia
M STAR INTERNATIONAL TRADING CO LIMITED,SDN_ALT,50424,,China
GENERAL TECHNOLOGY GROUP DALIAN MACHINE TOOL IMPORT AND EXPORT CO LTD,SDN_ALT,50425,,China
BEIJING TIANMEICHUANG TECHNOLOGY CO LTD,SDN_ALT,50426,,China
STUDIO PIXAGIO,SDN_ALT,50428,,Russia
STUDIA PIXAGIO,SDN_ALT,50428,,Russia
KINGMAX HOBBY CO LIMITED,SDN_ALT,50432,,China
DONGGUAN BINONG AVIATION PAISHE TECHNOLOGY CO LTD,SDN_ALT,50432,,China
RUI EN KOO TECHNOLOGY CO LTD,SDN_ALT,50433,,China
RUI EN KE TECHNOLOGY CO LTD,SDN_ALT,50433,,China
NET SISTEM DANISMANLIK VE EGITIM HIZMETLERI LTD STI,SDN_ALT,50437,,Turkey
OOO TU RITEIL,SDN_ALT,50439,,Russia
OOO TU RETAIL,SDN_ALT,50439,,Russia
CATU TECH LTD,SDN_ALT,50446,,Kazakhstan
LLC AKFORT,SDN_ALT,50447,,Kyrgyzstan
LLC ZHEMCHUZHNY LOTOS,SDN_ALT,50451,,Russia
KAI HENG LONG GLOBAL ENERGY,SDN_ALT,50452,,China
VENUS 7,SDN_ALT,50453,vessel,
AKTSIONERNOE OBSHCHESTVO BYURO TEKHNICHESKOI EKSPERTIZY VNESHNEEKONOMICHESKIKH OPERATSI,SDN_ALT,50477,,Russia
"AL-SAYYID, Muhammad Habib Ibrahim",SDN_ALT,50480,individual,Lebanon
"AL-SAYYID, Muhammad Habib",SDN_ALT,50480,individual,Lebanon
"OBEID, Botros Georges",SDN_ALT,50481,individual,Lebanon
"OBAID, Boutros George",SDN_ALT,50481,individual,Lebanon
"OBEID, Boutros",SDN_ALT,50481,individual,Lebanon
"ABIR, Boutros Georges",SDN_ALT,50481,individual,Lebanon
"OBEID, Pierre Boutros George",SDN_ALT,50481,individual,Lebanon
HEAVY OIL DISTRIBUTION COMPANY SAL,SDN_ALT,50482,,Lebanon
HEAVY OIL DISTRIBUTION CO SAL,SDN_ALT,50482,,Lebanon
HODICO,SDN_ALT,50482,,Lebanon
HEAVY OIL DISTRIBUTION CO. HODICO SARL,SDN_ALT,50482,,Lebanon
HEAVY OIL DISTRIBUTION COMPANY-HODECO,SDN_ALT,50482,,Lebanon
HODICO SAL,SDN_ALT,50482,,Lebanon
TEHNOMAR,SDN_ALT,50497,,Russia
OBSHCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU TEKHNOMAR,SDN_ALT,50497,,Russia
OOO TEKHNOMAR,SDN_ALT,50497,,Russia
OOO TEXHOMAP,SDN_ALT,50497,,Russia
OCEANEN ENVIRONMENTAL SCI.& TECH.,SDN_ALT,50499,,China
"SHANGHAI HAIYI ENVIRONMENTAL TECHNOLOGY CO., LTD.",SDN_ALT,50499,,China
SHANGHAI OCEANEN ENVIRONMENTAL SCI. & TECH,SDN_ALT,50499,,China
"SPIRIDONOV, Victor",SDN_ALT,50502,individual,Russia
"VORONKOV, Aleksandr Petrovich",SDN_ALT,50503,individual,Russia
HEAVY INDUSTRIAL FUELS,SDN_ALT,50516,,Lebanon
HEAVY INDUSTRIAL FUELS S.A.L. (HIF),SDN_ALT,50516,,Lebanon
EUROPEAN LEBANESE INTERNATIONAL COMPANY FOR TRADE LLC,SDN_ALT,50519,,Lebanon
EUROPEAN LEBANESE INTERNATIONAL TRADE CO.,SDN_ALT,50519,,Lebanon
EUROPEAN LEBANESE INTERNATIONAL TRADE S.A.R.L. CO.,SDN_ALT,50519,,Lebanon
ELIT LIMASSOL-CYPRUS,SDN_ALT,50519,,Lebanon
ELIT LIMASSOL (LIMA) CO.,SDN_ALT,50519,,Lebanon
ELIT LIMA,SDN_ALT,50519,,Lebanon
OHG HOLDING SAL,SDN_ALT,50520,,Lebanon
OHG HOLDING S.A.L.,SDN_ALT,50520,,Lebanon
HEAVY OIL DISTRIBUTION CO. HODICO SAL OFF-SHORE,SDN_ALT,50522,,Lebanon
HODICO OFF SHORE,SDN_ALT,50522,,Lebanon
HEAVY OIL DISTRIBUTION COMPANY HODECO S.A.L. OFF SHORE,SDN_ALT,50522,,Lebanon
YOOSHI DOODA,SDN_ALT,50523,vessel,
CAPTOON 2,SDN_ALT,50523,vessel,
GITTA GAS,SDN_ALT,50523,vessel,
JUNO GAS,SDN_ALT,50523,vessel,
GEMGAZ,SDN_ALT,50526,vessel,
"BEIJING INTEGRITY TECHNOLOGY COMPANY, LIMITED",SDN_ALT,50543,,China
AUTONOMOUS NON-PROFIT ORGANIZATION FOR THE DEVELOPMENT OF DIGITAL PROJECTS IN THE FIELD OF PUBLIC RELATIONS AND COMMUNICATIONS DIALOG REGIONS,SDN_ALT,50544,,Russia
ANO DIALOG REGIONS,SDN_ALT,50544,,Russia
AVTONOMNAYA NEKOMMERCHESKAYA ORGANIZATSIYA PO RAZVITIYU TSIFROVYKH PROEKTOV V SFERE OBSHCHESTEVENNYKH SVYAZEI I KOMMUNIKATSII DIALOG REGIONY,SDN_ALT,50544,,Russia
AMAD OPTIMIZER ENGINEERING COMPANY,SDN_ALT,50552,,Iran
TALIEH SABZ JAHAN COMPANY,SDN_ALT,50553,,Iran
GOSTAR DANA ENGINEERING INSPECTION AND MEASUREMENT QUALITY CONTROL COMPANY,SDN_ALT,50554,,Iran
"HADIAN, Ali",SDN_ALT,50555,individual,Iran
"SAOEGHI, Fatemeh",SDN_ALT,50556,individual,Iran
"YAZDIABBASABADI, Elaheh",SDN_ALT,50557,individual,Iran
"RAHIMI, Seyyed Mehdi",SDN_ALT,50558,individual,Iran
"BARKTALLAH, Abdel-Rahman Juma",SDN_ALT,50561,individual,Sudan
"BARAKALLAH AHMAD, Abdelrahman Juma'a",SDN_ALT,50561,individual,Sudan
"BARKALLA, Abdelrahman Ahmed Guma",SDN_ALT,50561,individual,Sudan
"BARAK ALLAH, Abdelrahman Gomaa",SDN_ALT,50561,individual,Sudan
"BARAK ALLAH, Abdul-Rahman Juma",SDN_ALT,50561,individual,Sudan
"TARBALAKALA, Abdel-Rahman Yumma",SDN_ALT,50561,individual,Sudan
"SIMONIYAN, Margarita Simonovna",SDN_ALT,50565,individual,Russia
"BRODSKAYA, Yelizaveta",SDN_ALT,50566,individual,Russia
"SHUDRA, Helena",SDN_ALT,50581,individual,Russia
"PESTI, Victoria",SDN_ALT,50581,individual,Russia
"KALASHNIKOV, Konstiantyn",SDN_ALT,50582,individual,Russia
"IFTIKHARI, Sayyid Husayn Musawi",SDN_ALT,50588,individual,Iran
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU OPTOVAIA FIRMA VAFA,SDN_ALT,50589,,Russia
OOO OF VAFA,SDN_ALT,50589,,Russia
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTIU MORE REKA SERVIS,SDN_ALT,50592,,Russia
MORE REKA SERVIS,SDN_ALT,50592,,Russia
SEA RIVER SERVICE LLC,SDN_ALT,50592,,Russia
KOH KONG CASINO RESORT,SDN_ALT,50601,,Cambodia
KOH KONG RESORT AND CASINO,SDN_ALT,50601,,Cambodia
KOH RONG RESORT AND CASINO,SDN_ALT,50601,,Cambodia
INTERNATIONAL SETTLEMENT BANK LLC,SDN_ALT,50604,,Georgia
MEZHDUNARODNYI RASCHETNYI BANK,SDN_ALT,50604,,Georgia
STROYTRADE,SDN_ALT,50607,,Russia
STROYTREYD,SDN_ALT,50607,,Russia
AKTSIONERNOE OBSHCHESTVO TIMER BANK,SDN_ALT,50610,,Russia
TIMER BANK PAO,SDN_ALT,50610,,Russia
PUBLICHNOE AKTSIONERNOE OBSHCHESTVO TIMER BANK,SDN_ALT,50610,,Russia
"TIMER BANK CO., LTD",SDN_ALT,50610,,Russia
TIMER BANK JOINT-STOCK COMPANY,SDN_ALT,50610,,Russia
"AL-DAHRAH, Ebrahim Mohammad Ghaleb",SDN_ALT,50621,individual,Iran
SHENZHEN BOYU IMPORT EXPORT COMPANY LIMITED,SDN_ALT,50623,,China
SHENZHEN JINGHONG ELECTRONIC TECHNOLOGY CO. LTD.,SDN_ALT,50624,,China
JINGHON ELECTRONICS LIMITED,SDN_ALT,50624,,China
"YAKUBETS, Victor",SDN_ALT,50630,individual,Russia
"SHCHETININ, Alexey",SDN_ALT,50632,individual,Russia
"SCHETININ, Alex",SDN_ALT,50632,individual,Russia
"RAMAZANOV, Beiat",SDN_ALT,50634,individual,Russia
INTERNATIONAL PAYMENT SERVICE PROVIDER LLC,SDN_ALT,50641,,Saint Vincent and the Grenadines
"PASHAEV, Jamaldin",SDN_ALT,50642,individual,Russia
"OMELNITSKII, Sergey Sergeevich",SDN_ALT,50663,individual,Russia
"BAGHLANI, Mahmood",SDN_ALT,50664,individual,Iran
"BAGHLANI, Mahmoud",SDN_ALT,50664,individual,Iran
"ABDI, Mohammad Ali Effatpanah Deh Nuy",SDN_ALT,50667,individual,Iran
"FARESANI, Ali Reza Babai",SDN_ALT,50668,individual,Iran
"KHORRAM DEL, Hamid",SDN_ALT,50670,individual,Iran
"AZADEH, Ahmadreza",SDN_ALT,50671,individual,Iran
"BAZVAND, Mostafa",SDN_ALT,50672,individual,Iran
"SHAHKOUEI, Ali Jomeh Malak",SDN_ALT,50673,individual,Iran
"SHAHKU'I, Ali Malek",SDN_ALT,50673,individual,Iran
"BEHESHTIRAD, Saeed",SDN_ALT,50675,individual,
"BEHESHTIRAD, Sa'id",SDN_ALT,50675,individual,
FEDERAL STATE UNITARY ENTERPRISE INTERNATIONAL INFORMATION AGENCY RUSSIA TODAY,SDN_ALT,50690,,Russia
MIA ROSSIYA SEGODNYA,SDN_ALT,50690,,Russia
RUSSIA TODAY INTERNATIONAL NEWS AGENCY,SDN_ALT,50690,,Russia
"KISELYOV, Dmitry Konstantinovich",SDN_ALT,50691,individual,Russia
ANO EVRAZIYA,SDN_ALT,50693,,Russia
NKO EVRAZIYA,SDN_ALT,50693,,Russia
"PARUTENCO, Neli",SDN_ALT,50694,individual,Russia
"JARDAN, Neli",SDN_ALT,50694,individual,Russia
"HAMIDI, Yahya",SDN_ALT,50695,individual,Iran
"PANJAKI, Yahya Husseini",SDN_ALT,50695,individual,Iran
"HAMIDI, Seyed Yahya",SDN_ALT,50695,individual,Iran
"PANJAKI, Seyed Yahya Hosseiny",SDN_ALT,50695,individual,Iran
"HANNOUN, Mahid Ahmad Mohammad",SDN_ALT,50722,individual,Italy
"HANNOUN, Mohammad Mah'd Ahmed",SDN_ALT,50722,individual,Italy
"HANNOUN, Mohamad Mahmoud Ahmad",SDN_ALT,50722,individual,Italy
CHARITY ASSOCIATION OF SOLIDARITY WITH THE PALESTINIAN PEOPLE,SDN_ALT,50723,,Italy
AO FINVAL ENERGO,SDN_ALT,50724,,Russia
JSC FINVAL ENERGO,SDN_ALT,50724,,Russia
NPP IRVIS,SDN_ALT,50725,,Russia
COMPANY LIMITED CORTEM GORELTEX,SDN_ALT,50726,,Russia
KAMSKIY KABEL LLC,SDN_ALT,50727,,Russia
LLC KAMSKY KABEL,SDN_ALT,50727,,Russia
OOO KAMSKIJ KABEL,SDN_ALT,50727,,Russia
KAMKABEL,SDN_ALT,50727,,Russia
FEDERALNOE GOSUDARSTVENNOE BYUDZHETNOE OBRAZOVATELNOE UCHREZHDENIE VYSSHEGO OBRAZOVANIYA MOSKOVSKII AVIATSIONNYI INSTITUT NATSIONALNYI ISSLEDOVATELSKII UNIVERSITET,SDN_ALT,50728,,Russia
STATE UNITARY ENTERPRISE VOLUNTEER BATTALION NAMED AFTER P A SUDOPLATOV OF THE MILITARY AND CIVIL ADMINISTRATION OF THE ZAPORIZHZHIA REGION,SDN_ALT,50729,,Ukraine
SUDOPLATOV BATTALION,SDN_ALT,50729,,Ukraine
AO YARZOM,SDN_ALT,50730,,Russia
FGBU RARAN,SDN_ALT,50731,,Russia
FEDERAL STATE BUDGETARY INSTITUTION RUSSIAN ACADEMY OF MISSILE AND ARTILLERY SCIENCES,SDN_ALT,50731,,Russia
RUSSIAN ACADEMY OF MISSILE AND AMMUNITION SCIENCES,SDN_ALT,50731,,Russia
INIS VVT,SDN_ALT,50732,,Russia
JOINT STOCK COMPANY SCIENTIFIC RESEARCH INSTITUTE OF COMMUNICATION AND CONTROL SYSTEMS,SDN_ALT,50733,,Russia
FEDERAL STATE UNITARY ENTERPRISE SCIENTIFIC RESEARCH INSTITUTE OF COMMUNICATION AND CONTROL SYSTEMS,SDN_ALT,50733,,Russia
JSC NIICS AND ACS,SDN_ALT,50733,,Russia
NPO ZAVOD VOLNA JSC,SDN_ALT,50734,,Russia
AKTSIONERNOE OBSHCHESTVO NAUCHNO PROIZVODSTVENNOE OBYEDINENIE ZAVOD VOLNA,SDN_ALT,50734,,Russia
AO NPO ZAVOD VOLNA,SDN_ALT,50734,,Russia
ATHREE CO LTD,SDN_ALT,50736,,Russia
NPO TSVBP,SDN_ALT,50739,,Russia
SPEKTR ENGINEERING DESIGN BUREAU,SDN_ALT,50740,,Russia
NPO KAYSANT,SDN_ALT,50741,,Russia
OOO NIITONKH I BT,SDN_ALT,50743,,Russia
NIITONKH AND BT LLC,SDN_ALT,50743,,Russia
SCIENTIFIC RESEARCH INSTITUTE TECHNOLOGY ORGANIC NOT ORGANIC CHEMISTRY AND BIOLOGY TECHNOLOGY LIMITED LIABILITY COMPANY,SDN_ALT,50743,,Russia
RESEARCH INSTITUTE OF ORGANIC INORGANIC CHEMISTRY AND BIOTECHNOLOGY,SDN_ALT,50743,,Russia
SCIENTIFIC PRODUCTION ENTERPRISE TRIM SSHP MEASURING SYSTEMS,SDN_ALT,50744,,Russia
NPP TRIM SSHP IZMERITELNYE SISTEMY,SDN_ALT,50744,,Russia
AO TZ OKTYABR,SDN_ALT,50745,,Russia
JSC TAMBOV PLANT OCTOBER,SDN_ALT,50745,,Russia
TAMBOV PLANT OKTYABR JSC,SDN_ALT,50745,,Russia
JSC TZ OCTOBER,SDN_ALT,50745,,Russia
CENTURY OF TECHNOLOGIES HTE CO LTD,SDN_ALT,50746,,Russia
OOO VEK TEKHNOLOGII PTO,SDN_ALT,50746,,Russia
VEK TECHNOLOGIES PTO,SDN_ALT,50746,,Russia
OOO SOLDRIM SPB,SDN_ALT,50748,,Russia
AO BERG AB,SDN_ALT,50749,,Russia
OOO TEKHNOBERING,SDN_ALT,50750,,Russia
SIDERUS,SDN_ALT,50751,,Russia
BLM SYNERGY LLC,SDN_ALT,50753,,Russia
LLC TRADING HOUSE ENERGOSPETSKOMPLEKT,SDN_ALT,50756,,Russia
TRADING HOUSE ESKO,SDN_ALT,50756,,Russia
OOO OBORON KHOLDING,SDN_ALT,50757,,Russia
KHROMOS INZHINIRING,SDN_ALT,50758,,Russia
NPF AVEK,SDN_ALT,50759,,Russia
OOO AVRORATULS,SDN_ALT,50760,,Russia
OOO AVTODOM,SDN_ALT,50761,,Russia
OOO ASF RAZVITIE,SDN_ALT,50762,,Russia
OKB VALDAY,SDN_ALT,50764,,Russia
AKTSIONERNOE OBSHCHESTVO OPTIKO MEKHANICHESKOE KONSTRUKTORSKOE BYURO VALDAI,SDN_ALT,50764,,Russia
AO OKB VALDAI,SDN_ALT,50764,,Russia
OOO VYATSKII STANKOSTROITELNYI ZAVOD,SDN_ALT,50765,,Russia
VSP KIROV,SDN_ALT,50765,,Russia
AO LAZERSERVIS,SDN_ALT,50767,,Russia
JOINT STOCK COMPANY OTKRYTOVO TIPA MOSKOVSKIY NAUCHNO PROIZVODSTVENNYY KOMPLEKS AVIONIKA,SDN_ALT,50770,,Russia
JOINT STOCK COMPANY AVIONICA,SDN_ALT,50770,,Russia
MNPK AVIONIKA,SDN_ALT,50770,,Russia
